"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"Legacy Closing Rates"

"DESCRIPTION"
"The legacy exchange rates were last updated 28 April 2017 and will not be updated in future. Exchange rates are expressed as 1 unit of the foreign currency converted into Canadian dollars. All Bank of Canada exchange rates are indicative rates only."

"LINK"
"https://www.bankofcanada.ca/?p=190915"

"SERIES"
"id","label","description"
"IEXE1601.CL","AUD_CLOSE","Australian dollar (close)"
"IEXE0301.CL","DKK_CLOSE","Danish krone (close)"
"EUROCAE01.CL","EUR_CLOSE","European Euro (close)"
"IEXE1401.CL","HKD_CLOSE","Hong Kong dollar (close)"
"IEXE0701.CL","JPY_CLOSE","Japanese yen (close)"
"IEXE2001.CL","MXN_CLOSE","Mexican peso (close)"
"IEXE1901.CL","NZD_CLOSE","New Zealand dollar (close)"
"IEXE0901.CL","NOK_CLOSE","Norwegian krone (close)"
"IEXE1001.CL","SEK_CLOSE","Swedish krona (close)"
"IEXE1101.CL","CHF_CLOSE","Swiss franc (close)"
"IEXE1201.CL","GBP_CLOSE","U.K. pound sterling (close)"
"IEXE0102","USD_CLOSE","U.S. dollar (close)"
"IEXE0103","USD_HIGH","U.S. dollar (high)"
"IEXE0104","USD_LOW","U.S. dollar (low)"
"IEXE0106","USD_CLOSE_90_DAY","U.S. dollar closing,90-day"

"OBSERVATIONS"
"date","IEXE1601.CL","IEXE0301.CL","EUROCAE01.CL","IEXE1401.CL","IEXE0701.CL","IEXE2001.CL","IEXE1901.CL","IEXE0901.CL","IEXE1001.CL","IEXE1101.CL","IEXE1201.CL","IEXE0102","IEXE0103","IEXE0104","IEXE0106"
"2010-01-07","0.9498","0.1992","1.4824","0.133455","0.01110","0.08097","0.7579","0.1813","0.1454","1.0018","1.6497","1.0350","1.0375","1.0312","1.0351"
"2010-01-08","0.9523","0.1997","1.4863","0.132922","0.01113","0.08113","0.7595","0.1820","0.1457","1.0074","1.6523","1.0309","1.0379","1.0295","1.0310"
"2010-01-11","0.9626","0.2017","1.5006","0.133264","0.01122","0.08114","0.7684","0.1843","0.1471","1.0173","1.6647","1.0335","1.0344","1.0260","1.0336"
"2010-01-12","0.9562","0.2024","1.5060","0.134012","0.01143","0.08120","0.7675","0.1837","0.1473","1.0207","1.6805","1.0393","1.0415","1.0330","1.0394"
"2010-01-13","0.9525","0.2010","1.4954","0.132859","0.01127","0.08104","0.7626","0.1828","0.1468","1.0120","1.6786","1.0306","1.0396","1.0290","1.0307"
"2010-01-14","0.9532","0.1994","1.4838","0.131919","0.01123","0.08068","0.7598","0.1817","0.1460","1.0046","1.6706","1.0234","1.0320","1.0225","1.0235"
"2010-01-15","0.9507","0.1989","1.4802","0.132648","0.01133","0.08102","0.7600","0.1812","0.1456","1.0027","1.6737","1.0294","1.0315","1.0240","1.0295"
"2010-01-18","0.9511","0.1983","1.4761","0.132233","0.01131","0.08112","0.7587","0.1815","0.1460","1.0013","1.6767","1.0265","1.0278","1.0247","1.0266"
"2010-01-19","0.9533","0.1981","1.4741","0.132757","0.01131","0.08149","0.7620","0.1813","0.1461","0.9986","1.6884","1.0307","1.0350","1.0290","1.0308"
"2010-01-20","0.9512","0.1984","1.4766","0.134766","0.01148","0.08207","0.7536","0.1811","0.1454","1.0028","1.7051","1.0470","1.0490","1.0427","1.0471"
"2010-01-21","0.9484","0.1991","1.4818","0.135286","0.01163","0.08114","0.7484","0.1809","0.1452","1.0091","1.7030","1.0514","1.0525","1.0449","1.0515"
"2010-01-22","0.9530","0.2009","1.4960","0.136132","0.01177","0.08150","0.7518","0.1824","0.1461","1.0160","1.7049","1.0581","1.0603","1.0532","1.0581"
"2010-01-25","0.9575","0.2011","1.4976","0.136195","0.01173","0.08221","0.7558","0.1821","0.1463","1.0177","1.7184","1.0581","1.0614","1.0577","1.0582"
"2010-01-26","0.9549","0.2009","1.4959","0.136649","0.01185","0.08259","0.7519","0.1820","0.1459","1.0158","1.7151","1.0625","1.0692","1.0591","1.0626"
"2010-01-27","0.9519","0.2005","1.4929","0.136912","0.01183","0.08208","0.7509","0.1819","0.1459","1.0139","1.7211","1.0647","1.0689","1.0628","1.0648"
"2010-01-28","0.9541","0.2001","1.4896","0.137266","0.01186","0.08163","0.7516","0.1811","0.1452","1.0134","1.7198","1.0662","1.0668","1.0580","1.0663"
"2010-01-29","0.9460","0.1991","1.4824","0.137725","0.01184","0.08175","0.7502","0.1805","0.1447","1.0082","1.7091","1.0693","1.0695","1.0626","1.0694"
"2010-02-01","0.9470","0.1988","1.4801","0.136789","0.01172","0.08250","0.7533","0.1810","0.1463","1.0061","1.6957","1.0624","1.0693","1.0620","1.0625"
"2010-02-02","0.9384","0.1985","1.4776","0.136242","0.01171","0.08222","0.7536","0.1812","0.1463","1.0028","1.6912","1.0581","1.0627","1.0575","1.0582"
"2010-02-03","0.9379","0.1983","1.4765","0.136789","0.01168","0.08204","0.7519","0.1809","0.1460","1.0033","1.6891","1.0624","1.0633","1.0584","1.0625"
"2010-02-04","0.9276","0.1980","1.4740","0.138082","0.01206","0.08177","0.7374","0.1799","0.1444","1.0066","1.6896","1.0727","1.0753","1.0613","1.0728"
"2010-02-05","0.9281","0.1964","1.4623","0.137717","0.01197","0.08122","0.7354","0.1785","0.1435","0.9975","1.6724","1.0700","1.0772","1.0645","1.0701"
"2010-02-08","0.9290","0.1972","1.4678","0.138273","0.01203","0.08126","0.7338","0.1800","0.1445","1.0018","1.6763","1.0745","1.0748","1.0673","1.0746"
"2010-02-09","0.9375","0.1977","1.4716","0.137430","0.01192","0.08185","0.7428","0.1808","0.1456","1.0026","1.6770","1.0679","1.0758","1.0645","1.0680"
"2010-02-10","0.9306","0.1960","1.4593","0.136819","0.01182","0.08109","0.7369","0.1796","0.1454","0.9951","1.6566","1.0630","1.0708","1.0597","1.0632"
"2010-02-11","0.9361","0.1932","1.4384","0.135295","0.01172","0.08115","0.7368","0.1784","0.1452","0.9816","1.6500","1.0512","1.0611","1.0480","1.0514"
"2010-02-12","0.9328","0.1924","1.4322","0.135359","0.01169","0.08130","0.7325","0.1777","0.1447","0.9768","1.6481","1.0517","1.0574","1.0504","1.0519"
"2010-02-15","0.9325","0.1917","1.4267","0.134974","0.01166","0.08110","0.7317","0.1773","0.1448","0.9741","1.6427","1.0490","1.0513","1.0462","1.0491"
"2010-02-16","0.9410","0.1930","1.4367","0.134295","0.01157","0.08128","0.7378","0.1783","0.1453","0.9786","1.6472","1.0435","1.0455","1.0410","1.0437"
"2010-02-17","0.9404","0.1911","1.4222","0.134563","0.01146","0.08109","0.7355","0.1777","0.1449","0.9696","1.6389","1.0452","1.0472","1.0416","1.0454"
"2010-02-18","0.9396","0.1905","1.4176","0.134105","0.01141","0.08122","0.7353","0.1760","0.1448","0.9665","1.6266","1.0414","1.0470","1.0397","1.0416"
"2010-02-19","0.9347","0.1901","1.4145","0.133990","0.01136","0.08124","0.7268","0.1748","0.1440","0.9660","1.6080","1.0405","1.0519","1.0388","1.0407"
"2010-02-22","0.9383","0.1905","1.4178","0.134314","0.01144","0.08137","0.7309","0.1766","0.1446","0.9690","1.6139","1.0426","1.0441","1.0371","1.0428"
"2010-02-23","0.9389","0.1917","1.4265","0.136126","0.01172","0.08173","0.7302","0.1772","0.1453","0.9742","1.6279","1.0566","1.0580","1.0428","1.0568"
"2010-02-24","0.9407","0.1916","1.4258","0.135718","0.01169","0.08219","0.7301","0.1771","0.1458","0.9745","1.6231","1.0540","1.0578","1.0510","1.0542"
"2010-02-25","0.9416","0.1930","1.4362","0.136422","0.01189","0.08280","0.7323","0.1784","0.1474","0.9812","1.6176","1.0593","1.0680","1.0578","1.0595"
"2010-02-26","0.9435","0.1926","1.4330","0.135597","0.01185","0.08237","0.7349","0.1781","0.1476","0.9798","1.6050","1.0525","1.0616","1.0511","1.0527"
"2010-03-01","0.9380","0.1898","1.4124","0.134142","0.01169","0.08171","0.7282","0.1754","0.1450","0.9650","1.5612","1.0416","1.0560","1.0410","1.0418"
"2010-03-02","0.9364","0.1896","1.4105","0.133527","0.01168","0.08136","0.7212","0.1749","0.1444","0.9639","1.5506","1.0365","1.0370","1.0309","1.0367"
"2010-03-03","0.9345","0.1899","1.4135","0.132955","0.01167","0.08124","0.7161","0.1755","0.1444","0.9665","1.5583","1.0320","1.0340","1.0275","1.0322"
"2010-03-04","0.9286","0.1882","1.4007","0.132756","0.01156","0.08110","0.7080","0.1739","0.1440","0.9575","1.5499","1.0306","1.0340","1.0285","1.0307"
"2010-03-05","0.9357","0.1886","1.4035","0.132750","0.01141","0.08158","0.7185","0.1747","0.1447","0.9593","1.5607","1.0305","1.0334","1.0261","1.0306"
"2010-03-08","0.9345","0.1882","1.4007","0.132457","0.01138","0.08098","0.7195","0.1744","0.1445","0.9572","1.5479","1.0276","1.0294","1.0250","1.0277"
"2010-03-09","0.9382","0.1876","1.3959","0.132288","0.01141","0.08128","0.7213","0.1739","0.1439","0.9541","1.5390","1.0264","1.0311","1.0235","1.0265"
"2010-03-10","0.9385","0.1882","1.4004","0.132235","0.01133","0.08139","0.7206","0.1748","0.1440","0.9584","1.5357","1.0259","1.0280","1.0216","1.0260"
"2010-03-11","0.9373","0.1883","1.4013","0.132020","0.01131","0.08149","0.7178","0.1747","0.1439","0.9586","1.5426","1.0243","1.0324","1.0229","1.0244"
"2010-03-12","0.9324","0.1883","1.4013","0.131281","0.01126","0.08117","0.7141","0.1746","0.1444","0.9622","1.5462","1.0183","1.0193","1.0157","1.0184"
"2010-03-15","0.9323","0.1874","1.3942","0.131433","0.01127","0.08132","0.7156","0.1736","0.1435","0.9598","1.5348","1.0197","1.0233","1.0175","1.0198"
"2010-03-16","0.9312","0.1878","1.3969","0.130660","0.01124","0.08091","0.7198","0.1741","0.1434","0.9622","1.5470","1.0140","1.0191","1.0135","1.0141"
"2010-03-17","0.9324","0.1866","1.3881","0.130178","0.01119","0.08119","0.7217","0.1737","0.1428","0.9584","1.5483","1.0103","1.0128","1.0071","1.0103"
"2010-03-18","0.9339","0.1854","1.3795","0.130623","0.01122","0.08101","0.7247","0.1727","0.1423","0.9581","1.5447","1.0137","1.0144","1.0090","1.0137"
"2010-03-19","0.9309","0.1849","1.3758","0.130995","0.01122","0.08078","0.7198","0.1720","0.1417","0.9583","1.5264","1.0164","1.0178","1.0062","1.0164"
"2010-03-22","0.9351","0.1856","1.3807","0.131272","0.01130","0.08118","0.7197","0.1718","0.1416","0.9625","1.5380","1.0188","1.0244","1.0186","1.0188"
"2010-03-23","0.9342","0.1844","1.3718","0.130913","0.01124","0.08136","0.7188","0.1710","0.1413","0.9607","1.5288","1.0161","1.0227","1.0152","1.0161"
"2010-03-24","0.9311","0.1836","1.3662","0.132107","0.01113","0.08148","0.7197","0.1698","0.1410","0.9554","1.5259","1.0253","1.0282","1.0211","1.0254"
"2010-03-25","0.9298","0.1829","1.3611","0.132045","0.01105","0.08163","0.7206","0.1683","0.1409","0.9543","1.5185","1.0248","1.0250","1.0170","1.0249"
"2010-03-26","0.9275","0.1851","1.3774","0.132266","0.01110","0.08212","0.7228","0.1700","0.1416","0.9633","1.5295","1.0267","1.0304","1.0250","1.0268"
"2010-03-29","0.9361","0.1849","1.3760","0.131478","0.01104","0.08203","0.7239","0.1713","0.1407","0.9607","1.5292","1.0207","1.0232","1.0176","1.0208"
"2010-03-30","0.9359","0.1837","1.3676","0.131306","0.01099","0.08226","0.7231","0.1702","0.1401","0.9557","1.5363","1.0195","1.0208","1.0157","1.0196"
"2010-03-31","0.9321","0.1843","1.3720","0.130830","0.01086","0.08216","0.7216","0.1709","0.1407","0.9633","1.5414","1.0158","1.0197","1.0125","1.0159"
"2010-04-01","0.9279","0.1840","1.3699","0.129833","0.01074","0.08180","0.7134","0.1703","0.1410","0.9566","1.5417","1.0084","1.0125","1.0067","1.0086"
"2010-04-05","0.9231","0.1815","1.3517","0.129129","0.01063","0.08175","0.7049","0.1686","0.1397","0.9438","1.5324","1.0028","1.0059","1.0010","1.0030"
"2010-04-06","0.9295","0.1803","1.3421","0.128927","0.01068","0.08194","0.7075","0.1679","0.1391","0.9371","1.5297","1.0012","1.0032","0.9988","1.0014"
"2010-04-07","0.9326","0.1803","1.3422","0.129520","0.01077","0.08180","0.7111","0.1682","0.1387","0.9361","1.5324","1.0051","1.0058","0.9993","1.0052"
"2010-04-08","0.9305","0.1798","1.3386","0.129240","0.01074","0.08204","0.7082","0.1684","0.1385","0.9339","1.5310","1.0028","1.0105","1.0018","1.0029"
"2010-04-09","0.9368","0.1820","1.3548","0.129447","0.01078","0.08235","0.7180","0.1701","0.1394","0.9418","1.5442","1.0040","1.0072","1.0030","1.0041"
"2010-04-12","0.9313","0.1831","1.3629","0.129334","0.01076","0.08247","0.7143","0.1702","0.1396","0.9464","1.5422","1.0033","1.0088","1.0011","1.0035"
"2010-04-13","0.9291","0.1829","1.3613","0.129109","0.01075","0.08224","0.7117","0.1699","0.1400","0.9492","1.5393","1.0019","1.0066","1.0007","1.0021"
"2010-04-14","0.9341","0.1833","1.3645","0.128743","0.01072","0.08193","0.7135","0.1708","0.1404","0.9502","1.5458","0.9992","0.9995","0.9953","0.9994"
"2010-04-15","0.9367","0.1831","1.3624","0.129276","0.01078","0.08239","0.7136","0.1715","0.1405","0.9500","1.5549","1.0033","1.0037","0.9966","1.0035"
"2010-04-16","0.9374","0.1839","1.3688","0.130551","0.01100","0.08257","0.7181","0.1720","0.1413","0.9554","1.5595","1.0132","1.0165","1.0016","1.0133"
"2010-04-19","0.9365","0.1839","1.3687","0.130733","0.01098","0.08286","0.7202","0.1714","0.1414","0.9544","1.5566","1.0148","1.0205","1.0141","1.0149"
"2010-04-20","0.9303","0.1804","1.3427","0.128645","0.01072","0.08164","0.7100","0.1690","0.1396","0.9349","1.5354","0.9988","1.0140","0.9970","0.9991"
"2010-04-21","0.9277","0.1799","1.3388","0.128701","0.01072","0.08213","0.7099","0.1692","0.1391","0.9338","1.5396","0.9992","1.0015","0.9948","0.9995"
"2010-04-22","0.9288","0.1789","1.3314","0.128846","0.01068","0.08192","0.7112","0.1690","0.1384","0.9288","1.5387","1.0000","1.0040","0.9983","1.0003"
"2010-04-23","0.9259","0.1795","1.3361","0.128701","0.01062","0.08206","0.7157","0.1696","0.1393","0.9307","1.5364","0.9991","1.0066","0.9991","0.9994"
"2010-04-26","0.9284","0.1799","1.3387","0.128977","0.01065","0.08240","0.7239","0.1708","0.1399","0.9324","1.5479","1.0014","1.0024","0.9971","1.0017"
"2010-04-27","0.9305","0.1802","1.3407","0.131051","0.01092","0.08216","0.7237","0.1709","0.1396","0.9357","1.5516","1.0176","1.0182","1.0031","1.0178"
"2010-04-28","0.9329","0.1789","1.3317","0.129859","0.01072","0.08162","0.7267","0.1692","0.1383","0.9290","1.5324","1.0088","1.0165","1.0072","1.0090"
"2010-04-29","0.9328","0.1789","1.3317","0.129468","0.01069","0.08233","0.7272","0.1700","0.1387","0.9287","1.5406","1.0054","1.0073","1.0013","1.0056"
"2010-04-30","0.9401","0.1817","1.3524","0.130831","0.01081","0.08251","0.7387","0.1722","0.1402","0.9439","1.5537","1.0158","1.0179","1.0038","1.0160"
"2010-05-03","0.9363","0.1792","1.3334","0.130182","0.01068","0.08249","0.7391","0.1703","0.1388","0.9308","1.5406","1.0106","1.0163","1.0101","1.0108"
"2010-05-04","0.9320","0.1791","1.3328","0.132009","0.01085","0.08190","0.7379","0.1701","0.1384","0.9302","1.5536","1.0250","1.0256","1.0168","1.0251"
"2010-05-05","0.9323","0.1774","1.3201","0.132569","0.01098","0.08085","0.7382","0.1691","0.1359","0.9214","1.5546","1.0297","1.0355","1.0254","1.0297"
