date,rate
2021-04-19,1.251900
2021-04-20,1.257200
2021-04-21,1.252300
2021-04-22,1.250000
2021-04-23,1.248900
2021-04-26,1.241200
2021-04-27,1.240300
2021-04-28,1.235700
2021-04-29,1.229200
2021-04-30,1.228500
2021-05-03,1.227900
2021-05-04,1.231500
2021-05-05,1.227200
2021-05-06,1.220000
2021-05-07,1.215600
2021-05-10,1.209500
2021-05-11,1.209600
2021-05-12,1.209600
2021-05-13,1.215000
2021-05-14,1.210900
2021-05-17,1.208100
2021-05-18,1.205100
2021-05-19,1.210000
2021-05-20,1.207000
2021-05-21,1.206100
2021-05-25,1.205700
2021-05-26,1.211000
2021-05-27,1.207300
2021-05-28,1.208600
2021-05-31,1.207200
2021-06-01,1.204000
2021-06-02,1.205200
2021-06-03,1.210300
2021-06-04,1.208400
2021-06-07,1.207300
2021-06-08,1.209700
2021-06-09,1.209500
2021-06-10,1.209400
2021-06-11,1.214800
2021-06-14,1.214200
2021-06-15,1.218800
2021-06-16,1.219100
2021-06-17,1.234100
2021-06-18,1.241900
2021-06-21,1.237700
2021-06-22,1.235600
2021-06-23,1.228700
2021-06-24,1.231600
2021-06-25,1.229400
2021-06-28,1.233500
2021-06-29,1.238400
2021-06-30,1.239400
2021-07-02,1.235300
2021-07-05,1.234300
2021-07-06,1.244600
2021-07-07,1.247500
2021-07-08,1.254000
2021-07-09,1.247600
2021-07-12,1.247100
2021-07-13,1.251400
2021-07-14,1.249700
2021-07-15,1.257200
2021-07-16,1.259300
2021-07-19,1.275900
2021-07-20,1.273000
2021-07-21,1.258900
2021-07-22,1.256700
2021-07-23,1.257500
2021-07-26,1.254900
2021-07-27,1.257800
2021-07-28,1.256600
2021-07-29,1.245000
2021-07-30,1.246200
2021-08-03,1.254500
2021-08-04,1.254500
2021-08-05,1.249700
2021-08-06,1.255000
2021-08-09,1.256500
2021-08-10,1.254000
2021-08-11,1.250600
2021-08-12,1.252000
2021-08-13,1.251400
2021-08-16,1.256900
2021-08-17,1.262300
2021-08-18,1.263000
2021-08-19,1.279200
2021-08-20,1.285600
2021-08-23,1.268200
2021-08-24,1.260800
2021-08-25,1.261900
2021-08-26,1.265100
2021-08-27,1.263500
2021-08-30,1.260300
2021-08-31,1.261700
2021-09-01,1.260700
2021-09-02,1.257300
2021-09-03,1.251800
2021-09-07,1.262100
2021-09-08,1.267600
2021-09-09,1.265400
2021-09-10,1.263100
2021-09-13,1.266200
2021-09-14,1.266100
2021-09-15,1.265100
2021-09-16,1.267400
2021-09-17,1.272100
2021-09-20,1.282800
2021-09-21,1.280100
2021-09-22,1.275600
2021-09-23,1.265300
2021-09-24,1.268000
2021-09-27,1.263700
2021-09-28,1.268000
2021-09-29,1.274100
2021-10-01,1.265400
2021-10-04,1.258300
2021-10-05,1.257500
2021-10-06,1.261300
2021-10-07,1.255800
2021-10-08,1.248200
2021-10-12,1.246100
2021-10-13,1.244500
2021-10-14,1.237200
2021-10-15,1.237900
2021-10-18,1.237500
2021-10-19,1.235700
2021-10-20,1.232900
2021-10-21,1.235100
2021-10-22,1.235700
2021-10-25,1.237900
2021-10-26,1.237600
2021-10-27,1.235800
2021-10-28,1.234900
2021-10-29,1.238400
2021-11-01,1.236800
2021-11-02,1.240400
2021-11-03,1.241700
2021-11-04,1.244900
2021-11-05,1.245200
2021-11-08,1.244900
2021-11-09,1.244800
2021-11-10,1.245200
2021-11-12,1.256500
2021-11-15,1.251700
2021-11-16,1.255000
2021-11-17,1.259500
2021-11-18,1.261500
2021-11-19,1.263900
2021-11-22,1.268000
2021-11-23,1.270700
2021-11-24,1.267700
2021-11-25,1.265400
2021-11-26,1.277100
2021-11-29,1.276500
2021-11-30,1.279200
2021-12-01,1.277600
2021-12-02,1.281500
2021-12-03,1.281200
2021-12-06,1.278000
2021-12-07,1.266000
2021-12-08,1.264200
2021-12-09,1.270000
2021-12-10,1.271400
2021-12-13,1.279100
2021-12-14,1.284500
2021-12-15,1.289300
2021-12-16,1.278200
2021-12-17,1.284600
2021-12-20,1.294200
2021-12-21,1.292700
2021-12-22,1.286500
2021-12-23,1.281600
2021-12-24,1.281300
2021-12-29,1.280400
2021-12-30,1.277600
2021-12-31,1.267800
2022-01-04,1.270800
2022-01-05,1.271700
2022-01-06,1.274100
2022-01-07,1.266600
2022-01-10,1.267900
2022-01-11,1.260600
2022-01-12,1.251000
2022-01-13,1.248400
2022-01-14,1.254500
2022-01-17,1.252000
2022-01-18,1.252900
2022-01-19,1.249200
2022-01-20,1.247400
2022-01-21,1.254500
2022-01-24,1.265600
2022-01-25,1.262900
2022-01-26,1.260600
2022-01-27,1.271200
2022-01-28,1.277200
2022-01-31,1.271900
2022-02-01,1.269400
2022-02-02,1.267700
2022-02-03,1.267900
2022-02-04,1.275800
2022-02-07,1.268800
2022-02-08,1.270900
2022-02-09,1.268000
2022-02-10,1.268200
2022-02-11,1.270200
2022-02-14,1.273800
2022-02-15,1.274100
2022-02-16,1.268600
2022-02-17,1.269500
2022-02-18,1.273400
2022-02-22,1.274300
2022-02-23,1.271800
2022-02-24,1.283200
2022-02-25,1.274700
2022-02-28,1.269800
2022-03-01,1.270800
2022-03-02,1.266800
2022-03-03,1.266400
2022-03-04,1.275000
2022-03-07,1.277300
2022-03-08,1.286700
2022-03-09,1.282100
2022-03-10,1.277600
2022-03-11,1.272000
2022-03-14,1.277700
2022-03-15,1.280300
2022-03-16,1.272100
2022-03-17,1.265100
2022-03-18,1.261700
2022-03-21,1.259300
2022-03-22,1.258800
2022-03-23,1.257100
2022-03-24,1.254500
2022-03-25,1.250200
2022-03-28,1.254100
2022-03-29,1.250900
2022-03-30,1.247000
2022-03-31,1.249600
2022-04-01,1.251200
2022-04-04,1.249000
2022-04-05,1.245100
2022-04-06,1.250900
2022-04-07,1.258400
2022-04-08,1.258900
2022-04-11,1.262100
2022-04-12,1.261700
2022-04-13,1.260700
2022-04-14,1.260100
2022-04-18,1.261800
2022-04-19,1.262400
2022-04-20,1.250200
2022-04-21,1.252900
2022-04-22,1.270200
2022-04-25,1.275800
2022-04-26,1.279700
2022-04-27,1.282800
2022-04-28,1.282900
2022-04-29,1.279200
2022-05-02,1.289500
2022-05-03,1.284700
2022-05-04,1.281000
2022-05-05,1.282200
2022-05-06,1.288200
2022-05-09,1.296400
2022-05-10,1.301200
2022-05-11,1.297000
2022-05-12,1.303900
2022-05-13,1.295300
2022-05-16,1.288800
2022-05-17,1.283400
2022-05-18,1.284100
2022-05-19,1.280900
2022-05-20,1.282900
2022-05-24,1.282600
2022-05-25,1.283700
2022-05-26,1.279200
2022-05-27,1.273800
2022-05-30,1.266200
2022-05-31,1.264800
2022-06-01,1.263900
2022-06-02,1.259700
2022-06-03,1.257900
2022-06-06,1.256400
2022-06-07,1.255500
2022-06-08,1.254000
2022-06-09,1.264400
2022-06-10,1.277700
2022-06-13,1.285900
2022-06-14,1.294000
2022-06-15,1.294800
2022-06-16,1.292800
2022-06-17,1.303500
2022-06-20,1.299400
2022-06-21,1.292900
2022-06-22,1.294200
2022-06-23,1.298200
2022-06-24,1.293300
2022-06-27,1.288700
2022-06-28,1.286400
2022-06-29,1.287800
2022-06-30,1.288600
2022-07-04,1.286700
2022-07-05,1.303800
2022-07-06,1.304700
2022-07-07,1.298600
2022-07-08,1.296800
2022-07-11,1.300000
2022-07-12,1.301500
2022-07-13,1.297600
2022-07-14,1.313800
2022-07-15,1.303800
2022-07-18,1.294800
2022-07-19,1.290400
2022-07-20,1.288400
2022-07-21,1.289500
2022-07-22,1.287600
2022-07-25,1.285200
2022-07-26,1.288300
2022-07-27,1.287200
2022-07-28,1.283500
2022-07-29,1.282400
2022-08-02,1.285600
2022-08-03,1.285300
2022-08-04,1.285400
2022-08-05,1.293400
2022-08-08,1.285700
2022-08-09,1.288000
2022-08-10,1.278900
2022-08-11,1.275300
2022-08-12,1.278300
2022-08-15,1.290800
2022-08-16,1.286700
2022-08-17,1.291200
2022-08-18,1.292800
2022-08-19,1.299100
2022-08-22,1.303500
2022-08-23,1.297200
2022-08-24,1.298300
2022-08-25,1.293700
2022-08-26,1.298900
2022-08-29,1.300900
2022-08-30,1.307600
2022-08-31,1.311100
2022-09-01,1.316600
2022-09-02,1.312100
2022-09-06,1.313900
2022-09-07,1.316400
2022-09-08,1.311600
2022-09-09,1.303500
2022-09-12,1.298000
2022-09-13,1.311000
2022-09-14,1.316600
2022-09-15,1.320000
2022-09-16,1.328500
2022-09-19,1.328800
2022-09-20,1.334500
2022-09-21,1.339700
2022-09-22,1.348000
2022-09-23,1.357000
2022-09-26,1.371600
2022-09-27,1.372600
2022-09-28,1.366000
2022-09-29,1.370700
2022-10-03,1.366200
2022-10-04,1.357400
2022-10-05,1.364100
2022-10-06,1.371900
2022-10-07,1.371200
2022-10-11,1.377500
2022-10-12,1.380200
2022-10-13,1.380600
2022-10-14,1.385600
2022-10-17,1.373000
2022-10-18,1.375600
2022-10-19,1.377900
2022-10-20,1.372900
2022-10-21,1.371300
2022-10-24,1.372200
2022-10-25,1.363800
2022-10-26,1.356500
2022-10-27,1.354700
2022-10-28,1.361500
2022-10-31,1.364900
2022-11-01,1.361400
2022-11-02,1.363000
2022-11-03,1.374900
2022-11-04,1.351700
2022-11-07,1.349300
2022-11-08,1.344100
2022-11-09,1.348000
2022-11-10,1.337800
2022-11-14,1.328800
2022-11-15,1.329000
2022-11-16,1.331100
2022-11-17,1.335000
2022-11-18,1.338500
2022-11-21,1.345200
2022-11-22,1.339600
2022-11-23,1.339200
2022-11-24,1.333800
2022-11-25,1.337700
2022-11-28,1.345300
2022-11-29,1.357800
2022-11-30,1.350800
2022-12-01,1.343300
2022-12-02,1.346800
2022-12-05,1.353200
2022-12-06,1.364900
2022-12-07,1.364000
2022-12-08,1.358200
2022-12-09,1.363000
2022-12-12,1.365800
2022-12-13,1.354700
2022-12-14,1.356100
2022-12-15,1.364000
2022-12-16,1.368700
2022-12-19,1.365300
2022-12-20,1.362100
2022-12-21,1.361200
2022-12-22,1.365600
2022-12-23,1.360300
2022-12-28,1.356500
2022-12-29,1.355700
2022-12-30,1.354400
2023-01-03,1.365800
2023-01-04,1.350800
2023-01-05,1.356400
2023-01-06,1.348600
2023-01-09,1.337600
2023-01-10,1.342100
2023-01-11,1.342500
2023-01-12,1.337800
2023-01-13,1.340600
2023-01-16,1.339700
2023-01-17,1.339000
2023-01-18,1.343900
2023-01-19,1.347200
2023-01-20,1.342100
2023-01-23,1.338200
2023-01-24,1.337000
2023-01-25,1.339300
2023-01-26,1.334900
2023-01-27,1.331400
2023-01-30,1.335600
2023-01-31,1.335000
2023-02-01,1.332100
2023-02-02,1.331200
2023-02-03,1.339100
2023-02-06,1.344200
2023-02-07,1.343500
2023-02-08,1.342900
2023-02-09,1.342700
2023-02-10,1.336200
2023-02-13,1.334300
2023-02-14,1.334500
2023-02-15,1.341100
2023-02-16,1.343900
2023-02-17,1.348700
2023-02-21,1.351600
2023-02-22,1.354200
2023-02-23,1.354900
2023-02-24,1.362200
2023-02-27,1.357300
2023-02-28,1.360900
2023-03-01,1.361200
2023-03-02,1.361400
2023-03-03,1.361000
2023-03-06,1.361500
2023-03-07,1.371700
2023-03-08,1.378500
2023-03-09,1.379000
2023-03-10,1.380700
2023-03-13,1.373000
2023-03-14,1.367700
2023-03-15,1.377800
2023-03-16,1.374400
2023-03-17,1.373400
2023-03-20,1.367400
2023-03-21,1.370600
2023-03-22,1.371200
2023-03-23,1.367100
2023-03-24,1.376300
2023-03-27,1.368200
2023-03-28,1.362600
2023-03-29,1.357600
2023-03-30,1.353300
2023-03-31,1.353300
2023-04-03,1.343800
2023-04-04,1.344700
2023-04-05,1.345700
2023-04-06,1.347800
2023-04-10,1.352700
2023-04-11,1.348300
2023-04-12,1.344700
2023-04-13,1.335900
2023-04-14,1.336200
2023-04-17,1.339800
2023-04-18,1.338700
2023-04-19,1.344500
2023-04-20,1.346900
2023-04-21,1.353900
2023-04-24,1.354200
2023-04-25,1.362300
2023-04-26,1.362500
2023-04-27,1.361200
2023-04-28,1.357800
2023-05-01,1.354600
2023-05-02,1.361800
2023-05-03,1.361600
2023-05-04,1.356600
2023-05-05,1.342700
2023-05-08,1.335400
2023-05-09,1.339000
2023-05-10,1.337500
2023-05-11,1.347700
2023-05-12,1.353400
2023-05-15,1.348700
2023-05-16,1.345600
2023-05-17,1.346300
2023-05-18,1.350000
2023-05-19,1.350300
2023-05-23,1.350400
2023-05-24,1.358200
2023-05-25,1.362800
2023-05-26,1.362300
2023-05-29,1.359300
2023-05-30,1.359800
2023-05-31,1.360300
2023-06-01,1.348200
2023-06-02,1.343500
2023-06-05,1.343400
2023-06-06,1.341900
2023-06-07,1.337600
2023-06-08,1.335800
2023-06-09,1.334100
2023-06-12,1.336600
2023-06-13,1.331000
2023-06-14,1.329700
2023-06-15,1.325200
2023-06-16,1.319800
2023-06-19,1.320600
2023-06-20,1.324100
2023-06-21,1.318300
2023-06-22,1.316000
2023-06-23,1.319900
2023-06-26,1.315100
2023-06-27,1.317500
2023-06-28,1.325400
2023-06-29,1.325500
2023-06-30,1.324000
2023-07-04,1.321900
2023-07-05,1.327300
2023-07-06,1.334800
2023-07-07,1.329300
2023-07-10,1.328400
2023-07-11,1.326000
2023-07-12,1.318800
2023-07-13,1.312800
2023-07-14,1.318300
2023-07-17,1.318700
2023-07-18,1.319000
2023-07-19,1.317000
2023-07-20,1.317100
2023-07-21,1.321200
2023-07-24,1.317200
2023-07-25,1.318400
2023-07-26,1.322000
2023-07-27,1.320100
2023-07-28,1.323200
2023-07-31,1.317700
2023-08-01,1.329100
2023-08-02,1.333500
2023-08-03,1.335100
2023-08-04,1.335500
2023-08-08,1.345600
2023-08-09,1.343100
2023-08-10,1.340900
2023-08-11,1.344300
2023-08-14,1.346100
2023-08-15,1.348200
2023-08-16,1.351800
2023-08-17,1.352400
2023-08-18,1.355200
2023-08-21,1.354300
2023-08-22,1.354900
2023-08-23,1.355200
2023-08-24,1.356500
2023-08-25,1.360600
2023-08-28,1.359600
2023-08-29,1.359300
2023-08-30,1.353500
2023-08-31,1.353100
2023-09-01,1.358000
2023-09-05,1.362700
2023-09-06,1.365400
2023-09-07,1.367400
2023-09-08,1.363200
2023-09-11,1.358100
2023-09-12,1.356000
2023-09-13,1.355100
2023-09-14,1.351500
2023-09-15,1.352600
2023-09-18,1.349100
2023-09-19,1.342600
2023-09-20,1.342300
2023-09-21,1.348600
2023-09-22,1.346400
2023-09-25,1.347100
2023-09-26,1.350900
2023-09-27,1.351500
2023-09-28,1.349300
2023-09-29,1.352000
2023-10-03,1.371100
2023-10-04,1.374300
2023-10-05,1.373300
2023-10-06,1.368300
2023-10-10,1.359100
2023-10-11,1.360300
2023-10-12,1.365700
2023-10-13,1.366100
2023-10-16,1.361900
2023-10-17,1.364700
2023-10-18,1.368500
2023-10-19,1.371500
2023-10-20,1.369500
2023-10-23,1.369300
2023-10-24,1.373100
2023-10-25,1.378200
2023-10-26,1.382500
2023-10-27,1.385700
2023-10-30,1.383300
2023-10-31,1.387100
2023-11-01,1.387500
2023-11-02,1.377800
2023-11-03,1.368300
2023-11-06,1.367600
2023-11-07,1.376000
2023-11-08,1.379700
2023-11-09,1.378100
2023-11-10,1.381900
2023-11-14,1.372500
2023-11-15,1.367500
2023-11-16,1.375000
2023-11-17,1.372200
2023-11-20,1.372600
2023-11-21,1.369800
2023-11-22,1.372300
2023-11-23,1.369900
2023-11-24,1.362300
2023-11-27,1.363500
2023-11-28,1.358100
2023-11-29,1.359000
2023-11-30,1.358200
2023-12-01,1.350700
2023-12-04,1.354100
2023-12-05,1.357900
2023-12-06,1.357400
2023-12-07,1.359700
2023-12-08,1.358800
2023-12-11,1.357000
2023-12-12,1.359900
2023-12-13,1.356100
2023-12-14,1.341900
2023-12-15,1.337800
2023-12-18,1.338700
2023-12-19,1.334400
2023-12-20,1.333100
2023-12-21,1.331100
2023-12-22,1.325800
2023-12-27,1.320500
2023-12-28,1.321200
2023-12-29,1.322600
2024-01-02,1.331600
2024-01-03,1.335600
2024-01-04,1.335400
2024-01-05,1.334700
2024-01-08,1.337200
2024-01-09,1.339100
2024-01-10,1.338200
2024-01-11,1.340900
2024-01-12,1.338700
2024-01-15,1.343600
2024-01-16,1.348300
2024-01-17,1.352200
2024-01-18,1.350500
2024-01-19,1.346200
2024-01-22,1.345400
2024-01-23,1.347800
2024-01-24,1.348400
2024-01-25,1.349600
2024-01-26,1.344900
2024-01-29,1.344200
2024-01-30,1.341700
2024-01-31,1.339700
2024-02-01,1.340400
2024-02-02,1.345400
2024-02-05,1.352700
2024-02-06,1.350600
2024-02-07,1.346900
2024-02-08,1.346700
2024-02-09,1.345800
2024-02-12,1.345000
2024-02-13,1.355600
2024-02-14,1.355000
2024-02-15,1.349300
2024-02-16,1.348400
2024-02-20,1.351800
2024-02-21,1.351200
2024-02-22,1.349400
2024-02-23,1.349400
2024-02-26,1.351500
2024-02-27,1.352100
2024-02-28,1.357400
2024-02-29,1.357000
2024-03-01,1.356400
2024-03-04,1.357200
2024-03-05,1.358200
2024-03-06,1.352800
2024-03-07,1.347400
2024-03-08,1.347100
2024-03-11,1.349100
2024-03-12,1.349900
2024-03-13,1.347200
2024-03-14,1.351200
2024-03-15,1.353300
2024-03-18,1.354100
2024-03-19,1.358100
2024-03-20,1.355900
2024-03-21,1.352500
2024-03-22,1.359300
2024-03-25,1.358300
2024-03-26,1.357200
2024-03-27,1.358700
2024-03-28,1.355000
2024-04-01,1.357400
2024-04-02,1.357200
2024-04-03,1.353700
2024-04-04,1.350400
2024-04-05,1.359800
2024-04-08,1.358200
2024-04-09,1.357800
2024-04-10,1.367100
2024-04-11,1.369200
2024-04-12,1.376600
2024-04-15,1.376400
2024-04-16,1.382100
2024-04-17,1.379400
2024-04-18,1.376400
2024-04-19,1.374800
2024-04-22,1.371500
2024-04-23,1.367300
2024-04-24,1.370900
2024-04-25,1.368900
2024-04-26,1.366800
2024-04-29,1.365800
2024-04-30,1.374600
2024-05-01,1.375900
2024-05-02,1.369800
2024-05-03,1.367200
2024-05-06,1.366100
2024-05-07,1.370500
2024-05-08,1.373400
2024-05-09,1.369200
2024-05-10,1.366500
2024-05-13,1.367200
2024-05-14,1.365300
2024-05-15,1.361500
2024-05-16,1.362000
2024-05-17,1.361500
2024-05-21,1.364900
2024-05-22,1.367400
2024-05-23,1.370200
2024-05-24,1.367300
2024-05-27,1.363600
2024-05-28,1.363800
2024-05-29,1.370000
2024-05-30,1.367800
2024-05-31,1.363700
2024-06-03,1.363500
2024-06-04,1.368100
2024-06-05,1.369600
2024-06-06,1.368600
2024-06-07,1.374000
2024-06-10,1.376500
2024-06-11,1.376700
2024-06-12,1.370000
2024-06-13,1.374600
2024-06-14,1.375100
2024-06-17,1.374300
2024-06-18,1.372300
2024-06-19,1.370900
2024-06-20,1.369800
2024-06-21,1.370200
2024-06-24,1.366300
2024-06-25,1.365900
2024-06-26,1.369600
2024-06-27,1.369000
2024-06-28,1.368700
2024-07-02,1.369700
2024-07-03,1.363700
2024-07-04,1.361300
2024-07-05,1.363300
2024-07-08,1.363400
2024-07-09,1.363800
2024-07-10,1.362000
2024-07-11,1.362400
2024-07-12,1.362800
2024-07-15,1.366400
2024-07-16,1.368600
2024-07-17,1.368500
2024-07-18,1.369600
2024-07-19,1.372700
2024-07-22,1.375500
2024-07-23,1.376800
2024-07-24,1.379400
2024-07-25,1.381900
2024-07-26,1.383000
2024-07-29,1.385200
2024-07-30,1.385100
2024-07-31,1.380900
2024-08-01,1.384600
2024-08-02,1.385800
2024-08-06,1.379400
2024-08-07,1.373900
2024-08-08,1.374300
2024-08-09,1.373200
2024-08-12,1.373800
2024-08-13,1.372300
2024-08-14,1.371100
2024-08-15,1.371500
2024-08-16,1.370700
2024-08-19,1.365100
2024-08-20,1.362700
2024-08-21,1.359200
2024-08-22,1.360200
2024-08-23,1.352900
2024-08-26,1.348100
2024-08-27,1.346000
2024-08-28,1.347100
2024-08-29,1.347400
2024-08-30,1.349100
2024-09-03,1.354800
2024-09-04,1.352500
2024-09-05,1.351400
2024-09-06,1.354500
2024-09-09,1.356100
2024-09-10,1.359900
2024-09-11,1.358900
2024-09-12,1.359100
2024-09-13,1.358600
2024-09-16,1.359300
2024-09-17,1.359600
2024-09-18,1.359000
2024-09-19,1.356300
2024-09-20,1.356500
2024-09-23,1.351000
2024-09-24,1.346800
2024-09-25,1.346200
2024-09-26,1.347400
2024-09-27,1.349900
2024-10-01,1.350400
2024-10-02,1.349100
2024-10-03,1.354000
2024-10-04,1.357700
2024-10-07,1.360900
2024-10-08,1.365700
2024-10-09,1.369000
2024-10-10,1.375400
2024-10-11,1.376100
2024-10-15,1.380500
2024-10-16,1.377100
2024-10-17,1.378900
2024-10-18,1.380200
2024-10-21,1.383500
2024-10-22,1.382500
2024-10-23,1.384300
2024-10-24,1.384500
2024-10-25,1.387200
2024-10-28,1.389500
2024-10-29,1.391100
2024-10-30,1.391500
2024-10-31,1.391600
2024-11-01,1.393200
2024-11-04,1.389400
2024-11-05,1.385400
2024-11-06,1.393500
2024-11-07,1.386600
2024-11-08,1.391300
2024-11-12,1.394400
2024-11-13,1.398000
2024-11-14,1.402700
2024-11-15,1.407900
2024-11-18,1.404200
2024-11-19,1.398100
2024-11-20,1.399300
2024-11-21,1.396000
2024-11-22,1.397900
2024-11-25,1.398000
2024-11-26,1.408200
2024-11-27,1.403600
2024-11-28,1.401000
2024-11-29,1.401000
2024-12-02,1.405600
2024-12-03,1.405600
2024-12-04,1.406600
2024-12-05,1.403800
2024-12-06,1.413600
2024-12-09,1.413000
2024-12-10,1.416700
2024-12-11,1.415400
2024-12-12,1.418800
2024-12-13,1.423100
2024-12-16,1.423900
2024-12-17,1.430500
2024-12-18,1.434300
2024-12-19,1.437000
2024-12-20,1.436500
2024-12-23,1.439500
2024-12-24,1.438600
2024-12-27,1.441600
2024-12-30,1.437900
2024-12-31,1.438900
2025-01-02,1.441800
2025-01-03,1.444200
2025-01-06,1.434800
2025-01-07,1.434000
2025-01-08,1.439000
2025-01-09,1.439500
2025-01-10,1.442200
2025-01-13,1.441100
2025-01-14,1.437100
2025-01-15,1.433400
2025-01-16,1.438800
2025-01-17,1.443500
2025-01-20,1.433000
2025-01-21,1.436600
2025-01-22,1.436900
2025-01-23,1.437100
2025-01-24,1.433600
2025-01-27,1.438100
2025-01-28,1.439400
2025-01-29,1.443500
2025-01-30,1.441400
2025-01-31,1.448400
2025-02-03,1.460300
2025-02-04,1.434500
2025-02-05,1.429500
2025-02-06,1.432200
2025-02-07,1.429800
2025-02-10,1.432300
2025-02-11,1.430700
2025-02-12,1.429800
2025-02-13,1.424200
2025-02-14,1.416600
2025-02-18,1.419300
2025-02-19,1.422300
2025-02-20,1.418800
2025-02-21,1.420700
2025-02-24,1.422500
2025-02-25,1.428700
2025-02-26,1.433900
2025-02-27,1.442200
2025-02-28,1.443800
2025-03-03,1.442800
2025-03-04,1.448900
2025-03-05,1.437000
2025-03-06,1.430900
2025-03-07,1.437100
2025-03-10,1.443100
2025-03-11,1.445100
2025-03-12,1.439100
2025-03-13,1.440900
2025-03-14,1.438800
2025-03-17,1.430400
2025-03-18,1.430100
2025-03-19,1.432600
2025-03-20,1.434700
